Date;source;target;Rides planned;Final arrival delay;Final arrival cancelled;Completely cancelled;Intermediate arrival delays;Statistical Causes;Disruption Count;DR;RH;SQ;TG;TN;TX;RHX;VVX;T10N;FHVEC;Disrupted;year;source_WorkHistory_NotEmployed_Last4Y_pct;source_WorkHistory_ConstantlyEmployed_Last4Y_pct;source_WorkHistory_Retired_pct;source_Wealth_Percentile_1_40_pct;source_Income_Avg_Percentile_Score;source_Edu_Low_pct;source_Edu_High_Total_pct;source_PrivateHouseholds_Count;source_SES_Score_WorkHistory_Avg;source_SES_Score_Wealth_Avg;source_SES_Score_Education_Avg;source_NetWorth_Avg_Percentile_Score;source_Population;source_TotalPropertyDamageAndViolence_Index;source_BicycleTheft;source_TotalVandalism;source_TotalViolentAndSexualCrimes;source_TotalPropertyCrimes_Rate;source_Dist_Secondary_Total;source_Dist_GP_Surgery;source_Dist_Supermarket;source_Dist_Highway_Entrance;source_Dist_Train_Station_Total;source_Dist_Major_Transfer_Station;target_WorkHistory_NotEmployed_Last4Y_pct;target_WorkHistory_ConstantlyEmployed_Last4Y_pct;target_WorkHistory_Retired_pct;target_Wealth_Percentile_1_40_pct;target_Income_Avg_Percentile_Score;target_Edu_Low_pct;target_Edu_High_Total_pct;target_PrivateHouseholds_Count;target_SES_Score_WorkHistory_Avg;target_SES_Score_Wealth_Avg;target_SES_Score_Education_Avg;target_NetWorth_Avg_Percentile_Score;target_Population;target_TotalPropertyDamageAndViolence_Index;target_BicycleTheft;target_TotalVandalism;target_TotalViolentAndSexualCrimes;target_TotalPropertyCrimes_Rate;target_Dist_Secondary_Total;target_Dist_GP_Surgery;target_Dist_Supermarket;target_Dist_Highway_Entrance;target_Dist_Train_Station_Total;target_Dist_Major_Transfer_Station
2020-04-30;Hoorn Kersenboogerd;Leiden Centraal;30;2;0;0;10;No Disruption;0.0;19.0;32.0;72.0;112.0;84.0;160.0;12.0;   83;75.0;60.0;False;2020;6.220754716981132;52.43207547169811;30.46981132075472;38.27169811320755;51.54150943396226;22.328301886792456;35.37996430763837;450.0;0.010962264150943396;0.0160188679245283;-0.006622641509433963;50.530188679245285;;;;;;;1.5426829268292683;0.8195121951219513;0.7597560975609756;1.8792682926829267;1.9817073170731707;3.0158536585365856;5.867307692307692;46.478846153846156;20.53076923076923;45.64423076923077;47.59423076923077;13.823076923076922;35.37996430763837;1224.0740740740741;-0.0545;-0.06526923076923077;0.10196153846153846;46.901923076923076;;;;;;;1.2507692307692306;0.6984615384615385;0.7523076923076922;2.146153846153846;1.7661538461538462;2.546153846153846
2021-11-12;Rotterdam Centraal;Amsterdam Centraal;36;11;2;2;14;No Disruption;0.0;12.0;6.0;34.0;89.0;56.0;109.0;4.0;   75;45.0;49.0;False;2021;9.767105263157895;46.80789473684211;21.053947368421053;52.48552631578948;44.91052631578947;23.914473684210527;35.37996430763837;3538.4615384615386;-0.06460526315789474;-0.10934210526315791;-0.000697368421052631;39.28157894736842;;;;;;;1.8320388349514565;1.1223300970873786;0.9563106796116505;2.30873786407767;4.816504854368932;7.021359223300971;8.319174757281553;49.54441747572815;18.39029126213592;47.2121359223301;48.75485436893204;17.93228155339806;35.37996430763837;909.0909090909091;-0.04056310679611651;-0.06236893203883496;0.07747815533980583;43.095145631067965;;;;;;;1.2122657580919933;0.766098807495741;0.7597955706984668;2.1819420783645653;2.890289608177172;3.808517887563884
2024-08-04;Utrecht Centraal;Arnhem Centraal;1;0;0;0;0;No Disruption;0.0;0.0;0.0;38.0;178.0;144.0;209.0;0.0;   83;127.0;17.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2019-09-26;Enkhuizen;Eindhoven Centraal;2;0;0;0;1;No Disruption;0.0;67.0;101.0;0.0;156.0;131.0;177.0;34.0;   70;127.0;47.0;False;2019;5.59;52.760000000000005;30.52;38.82000000000001;50.38;19.51860987650697;28.810000000000002;436.8421052631579;0.03605521939025223;0.05269473328940458;0.025174107354664754;50.65;;;;;;;2.1399999999999997;1.3199999999999998;1.21;1.45;2.775;3.0100000000000002;7.362105263157894;48.613684210526316;23.459999999999997;43.45368421052632;49.62736842105264;19.51860987650697;47.15894736842105;1007.7586206896551;0.03605521939025223;0.05269473328940458;0.025174107354664754;48.20315789473685;;;;;;;1.478030303030303;1.012121212121212;0.8757575757575757;2.6234848484848485;3.403787878787879;3.912121212121212
2019-03-27;Alkmaar;Maastricht;14;6;0;0;11;No Disruption;0.0;0.0;0;71;90;55;129;0;   81;43;33;False;2019;6.089285714285714;53.74285714285714;29.19107142857143;35.105357142857144;53.22678571428571;19.51860987650697;38.38214285714286;777.2727272727273;0.03605521939025223;0.05269473328940458;0.025174107354664754;53.316071428571426;;;;;;;3.012987012987013;1.394805194805195;1.3376623376623376;1.2584415584415585;3.8506493506493507;4.94025974025974;9.555263157894737;40.455263157894734;28.639473684210525;51.921052631578945;43.08684210526316;19.51860987650697;39.93421052631579;1384.090909090909;0.03605521939025223;0.05269473328940458;0.025174107354664754;44.19736842105263;;;;;;;2.211764705882353;0.9803921568627451;0.9235294117647059;2.717647058823529;2.919607843137255;3.433333333333333
2019-07-05;Utrecht Centraal;Gouda;2;0;0;0;1;No Disruption;0.0;0.0;0.0;114.0;188.0;124.0;232.0;0.0;   83;101.0;24.0;False;2019;7.2126213592233;50.51844660194175;14.508737864077672;44.65533980582524;48.89126213592233;19.51860987650697;56.303883495145634;1579.2792792792793;0.03605521939025223;0.05269473328940458;0.025174107354664754;44.93786407766991;;;;;;;1.4183333333333332;0.8191666666666666;0.7908333333333334;2.185;2.095833333333333;4.259166666666667;5.552380952380952;55.96190476190476;26.216666666666665;37.96666666666666;53.01190476190476;19.51860987650697;42.29047619047619;647.0588235294117;0.03605521939025223;0.05269473328940458;0.025174107354664754;49.911904761904765;;;;;;;1.4816666666666667;0.8583333333333333;0.8183333333333334;1.7066666666666668;2.145;2.49
2019-03-20;Haarlem;Alkmaar;6;3;0;0;4;No Disruption;0.0;10.0;3;28;96;61;130;3;   74;43;45;False;2019;6.1244680851063835;54.868085106382985;24.988297872340425;35.4;54.297872340425535;19.51860987650697;47.98510638297873;694.5945945945946;0.03605521939025223;0.05269473328940458;0.025174107354664754;54.56276595744681;;;;;;;1.25703125;0.69765625;0.6390625;1.34296875;2.56796875;3.1;6.089285714285714;53.74285714285714;29.19107142857143;35.105357142857144;53.22678571428571;19.51860987650697;38.38214285714286;777.2727272727273;0.03605521939025223;0.05269473328940458;0.025174107354664754;53.316071428571426;;;;;;;3.012987012987013;1.394805194805195;1.3376623376623376;1.2584415584415585;3.8506493506493507;4.94025974025974
2024-12-10;Apeldoorn;Enschede;8;2;0;0;6;No Disruption;0.0;0.0;-1.0;0.0;50.0;46.0;57.0;-1.0;   83;44.0;45.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2024-08-23;Leiden Centraal;Tiel;4;2;0;0;3;No Disruption;0.0;9.0;16.0;61.0;193.0;149.0;223.0;11.0;   83;114.0;61.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2019-10-16;Hoofddorp;Hoorn Kersenboogerd;7;1;0;0;6;No Disruption;0.0;90.0;72.0;26.0;132.0;104.0;146.0;19.0;   70;95.0;53.0;False;2019;3.27910447761194;58.741791044776114;28.05373134328358;26.697014925373136;59.232835820895524;19.51860987650697;39.365671641791046;669.7916666666666;0.03605521939025223;0.05269473328940458;0.025174107354664754;58.832835820895525;;;;;;;3.5808695652173914;1.7721739130434784;1.7321739130434781;1.4530434782608694;4.242608695652174;8.765217391304347;6.494230769230769;52.3;29.926923076923078;38.521153846153844;51.525000000000006;19.51860987650697;33.8;439.18918918918916;0.03605521939025223;0.05269473328940458;0.025174107354664754;49.79038461538461;;;;;;;1.5426829268292683;0.8195121951219513;0.7597560975609756;1.8792682926829267;1.9817073170731707;3.0158536585365856
2024-10-03;Amsterdam Centraal;Lelystad Centrum;2;1;0;0;2;No Disruption;0.0;0.0;0.0;104.0;104.0;54.0;148.0;0.0;   83;18.0;34.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2023-04-12;Eindhoven Centraal;Maastricht;1;1;0;0;1;No Disruption;0.0;117.0;130.0;30.0;85.0;59.0;117.0;23.0;   82;48.0;36.0;False;2023;7.242708333333333;51.12083333333334;21.98645833333333;43.8375;49.93958333333333;18.372916666666665;35.37996430763837;1067.2413793103449;-0.0236875;-0.03377083333333333;0.06425;46.70416666666667;;;;;;;1.478030303030303;1.012121212121212;0.8757575757575757;2.6234848484848485;3.403787878787879;3.912121212121212;9.515789473684212;39.939473684210526;28.30263157894737;53.71842105263158;42.18157894736842;19.99736842105263;35.37996430763837;1447.7272727272727;-0.0963421052631579;-0.12576315789473683;0.030052631578947366;43.07105263157895;;;;;;;2.211764705882353;0.9803921568627451;0.9235294117647059;2.717647058823529;2.919607843137255;3.433333333333333
2023-10-24;Utrecht Centraal;Breukelen;2;1;0;0;1;No Disruption;0.0;54.0;38.0;17.0;114.0;93.0;134.0;10.0;   75;75.0;36.0;False;2023;7.023076923076923;53.29711538461538;14.253846153846155;43.8423076923077;50.1548076923077;13.712499999999999;35.37996430763837;1649.5495495495495;-0.022663461538461542;-0.04082692307692308;0.12184615384615385;45.04326923076923;;;;;;;1.4183333333333332;0.8191666666666666;0.7908333333333334;2.185;2.095833333333333;4.259166666666667;4.575;56.36346153846154;29.29423076923077;28.676923076923078;57.775000000000006;16.853846153846153;35.37996430763837;296.9072164948454;0.04171153846153846;0.09492307692307692;0.06380769230769232;59.926923076923075;;;;;;;4.107;1.9469999999999998;1.73;1.5119999999999998;4.427;11.139000000000001
2023-05-13;Vlissingen;Roosendaal;1;0;0;0;1;No Disruption;0.0;0.0;0.0;142.0;132.0;110.0;158.0;0.0;   70;103.0;68.0;False;2023;6.582758620689655;49.8448275862069;32.224137931034484;44.05862068965517;48.217241379310344;21.151724137931033;35.37996430763837;530.952380952381;-0.0015172413793103448;-0.028103448275862072;-0.007275862068965516;47.12758620689655;;;;;;;2.630434782608696;1.2195652173913043;1.0021739130434784;1.2217391304347827;2.880434782608696;3.360869565217391;5.164285714285715;54.22857142857143;30.549999999999997;37.62619047619047;51.23571428571429;22.57857142857143;35.37996430763837;645.4545454545455;0.027976190476190477;0.018666666666666665;-0.004357142857142856;52.0452380952381;;;;;;;3.189855072463768;1.2884057971014493;1.4753623188405798;1.8057971014492755;3.8449275362318844;4.128985507246377
2024-07-31;Haarlem;Leiden Centraal;10;0;0;0;3;No Disruption;0.0;0.0;0.0;91.0;215.0;174.0;256.0;0.0;   82;141.0;42.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2023-03-21;Den Haag Centraal;Amsterdam Centraal;18;6;1;0;12;No Disruption;0.0;20.0;16.0;12.0;104.0;89.0;129.0;13.0;   71;79.0;53.0;False;2023;9.251401869158878;48.97383177570093;23.427102803738315;44.174766355140186;49.800000000000004;21.763551401869158;35.37996430763837;2379.8245614035086;-0.04313084112149533;-0.03381308411214953;0.0338411214953271;46.73831775700935;;;;;;;1.0180645161290323;0.7464516129032258;0.7296774193548387;3.072258064516129;3.4296774193548387;4.401290322580645;8.342619047619047;50.32595238095239;17.774285714285714;47.79619047619048;48.490952380952386;17.815952380952382;35.37996430763837;945.0676982591876;-0.03986428571428571;-0.06756666666666666;0.08022142857142857;41.89071428571428;;;;;;;1.2122657580919933;0.766098807495741;0.7597955706984668;2.1819420783645653;2.890289608177172;3.808517887563884
2023-05-26;Amersfoort Schothorst;Schiphol Airport;18;2;1;0;8;No Disruption;0.0;0.0;0.0;145.0;124.0;65.0;182.0;0.0;   82;42.0;41.0;False;2023;4.976271186440679;59.19322033898305;22.90593220338983;33.409322033898306;56.33474576271186;15.727118644067795;35.37996430763837;488.2758620689655;0.04571186440677966;0.06028813559322034;0.08164406779661017;54.54491525423729;;;;;;;1.217365269461078;0.9604790419161677;0.9640718562874252;1.7467065868263472;2.695808383233533;4.536526946107784;4.268055555555556;59.040277777777774;25.355555555555554;29.58055555555556;56.90277777777778;17.490277777777777;35.37996430763837;708.2474226804123;0.05225;0.08730555555555557;0.0445;58.513888888888886;;;;;;;3.5808695652173914;1.7721739130434784;1.7321739130434781;1.4530434782608694;4.242608695652174;8.765217391304347
2022-01-17;'s-Hertogenbosch;Eindhoven Centraal;6;2;0;0;3;No Disruption;0.0;0.0;0.0;12.0;53.0;14.0;85.0;0.0;   64;-8.0;28.0;False;2022;5.7474358974358974;56.006410256410255;25.351282051282052;38.437179487179485;53.02179487179487;19.95;35.37996430763837;690.7407407407408;0.026115384615384613;0.017371794871794872;0.038294871794871795;51.119230769230775;;;;;;;2.752136752136752;1.1897435897435897;1.0905982905982905;2.0427350427350426;3.1623931623931623;5.573504273504274;6.709574468085107;50.92978723404255;23.017021276595745;43.03404255319149;50.31808510638297;17.661702127659574;35.37996430763837;1042.2413793103449;-0.018117021276595747;-0.0265531914893617;0.06829787234042553;47.71382978723405;;;;;;;1.478030303030303;1.012121212121212;0.8757575757575757;2.6234848484848485;3.403787878787879;3.912121212121212
2020-02-09;Apeldoorn;Almelo;16;10;1;0;11;No Disruption;0.0;47.0;186.0;    0;100.0;77.0;125.0;148.0;   80;70.0;94.0;False;2020;4.725;54.4140625;30.7421875;32.8546875;54.634375;19.5609375;35.37996430763837;766.3157894736842;0.031203124999999998;0.061531249999999996;0.025109375;56.459375;;;;;;;3.010377358490566;1.517924528301887;1.5867924528301887;2.0556603773584907;4.8999999999999995;5.899056603773585;8.463793103448275;50.47241379310345;28.729310344827585;47.21551724137931;46.90344827586207;25.16896551724138;35.37996430763837;459.15492957746477;-0.02056896551724138;-0.051431034482758625;-0.03189655172413793;45.41724137931034;;;;;;;1.7573170731707317;1.3573170731707316;1.0475609756097561;2.5951219512195123;2.5658536585365854;3.0707317073170732
2020-02-02;Heerlen;Sittard;7;1;0;0;1;No Disruption;0.0;42.0;27.0;    0;97.0;63.0;132.0;10.0;   75;62.0;58.0;False;2020;11.720833333333333;42.387499999999996;30.441666666666666;56.0625;42.05833333333333;30.675;35.37996430763837;787.719298245614;-0.08591666666666666;-0.120875;-0.0700625;39.88125;;;;;;;1.5580246913580247;1.0444444444444443;0.9308641975308642;1.748148148148148;2.551851851851852;3.393827160493827;7.620689655172414;48.12068965517241;33.13448275862069;41.893103448275866;48.77241379310345;25.679310344827588;35.37996430763837;1202.7027027027027;-0.017379310344827585;-0.012655172413793101;-0.02510344827586207;49.97931034482759;;;;;;;2.9466666666666663;0.9355555555555556;1.1244444444444446;1.9311111111111112;3.2688888888888887;4.055555555555555
2024-11-22;Leeuwarden;Zwolle;1;0;0;0;0;No Disruption;0.0;65.0;52.0;8.0;41.0;12.0;68.0;10.0;;10.0;36.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2021-02-17;Brussel-Zuid/Midi;Paris-Nord;1;0;0;0;0;No Disruption;0.0;;;;;;;;;;;False;2021;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2024-01-06;Amsterdam Centraal;Hannover Hbf;1;0;0;0;1;No Disruption;0.0;0.0;-1.0;2.0;35.0;12.0;50.0;-1.0;   75;11.0;48.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2021-08-11;Eindhoven Centraal;Dordrecht;4;0;0;0;2;No Disruption;0.0;0.0;    0;   96;  175;  122;  237;    0;   82;   92;   17;False;2021;6.458510638297873;50.31170212765958;23.604255319148937;42.817021276595746;50.34574468085106;18.06808510638298;35.37996430763837;1024.1379310344828;-0.01845744680851064;-0.0249468085106383;0.06579787234042554;48.172340425531914;;;;;;;1.478030303030303;1.012121212121212;0.8757575757575757;2.6234848484848485;3.403787878787879;3.912121212121212;6.754444444444444;53.861111111111114;26.24;39.45222222222222;51.79111111111111;21.227777777777778;35.37996430763837;412.1212121212121;0.0077333333333333325;0.0031000000000000003;0.014055555555555557;48.724444444444444;;;;;;;1.708130081300813;1.1544715447154472;0.9658536585365853;1.583739837398374;2.0983739837398376;3.191869918699187
2021-05-04;Uitgeest;Rotterdam Centraal;36;4;1;1;20;No Disruption;0.0;61.0;100.0;16.0;87.0;63.0;106.0;17.0;   75;53.0;110.0;False;2021;3.6799999999999997;63.3;24.88;22.16;60.58;14.3;35.37996430763837;966.6666666666666;0.0754;0.145;0.0636;64.14;;;;;;;4.5375;1.05;0.8875;1.25;1.7375;14.1625;9.767105263157895;46.80789473684211;21.053947368421053;52.48552631578948;44.91052631578947;23.914473684210527;35.37996430763837;3538.4615384615386;-0.06460526315789474;-0.10934210526315791;-0.000697368421052631;39.28157894736842;;;;;;;1.8320388349514565;1.1223300970873786;0.9563106796116505;2.30873786407767;4.816504854368932;7.021359223300971
2019-03-08;Groningen;Zwolle;33;5;0;0;12;No Disruption;0.0;30.0;26;33;71;57;88;12;;52;78;False;2019;8.1;48.41034482758621;21.679310344827584;44.59540229885058;47.51149425287356;19.51860987650697;50.38275862068966;864.8648648648649;0.03605521939025223;0.05269473328940458;0.025174107354664754;47.64137931034483;;;;;;;3.1137254901960785;1.5483660130718955;1.4823529411764707;1.3169934640522876;3.5993464052287583;5.639869281045751;6.103278688524591;54.19508196721311;22.29016393442623;39.795081967213115;50.85409836065573;19.51860987650697;44.498360655737706;752.5641025641025;0.03605521939025223;0.05269473328940458;0.025174107354664754;50.300000000000004;;;;;;;2.008695652173913;1.4489130434782609;1.3684782608695654;1.8043478260869565;3.183695652173913;3.731521739130435
2024-08-26;Utrecht Centraal;Tiel;37;15;0;0;37;No Disruption;0.0;0.0;0.0;51.0;166.0;116.0;219.0;0.0;   83;87.0;32.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2022-03-07;Vlissingen;Rotterdam Centraal;1;0;0;0;0;No Disruption;0.0;0.0;0.0;102.0;40.0;3.0;67.0;0.0;   83;-17.0;63.0;False;2022;6.839285714285714;48.125;33.214285714285715;45.95357142857143;47.18571428571429;21.875;35.37996430763837;528.5714285714286;-0.011964285714285715;-0.04217857142857143;-0.015857142857142858;46.146428571428565;;;;;;;2.630434782608696;1.2195652173913043;1.0021739130434784;1.2217391304347827;2.880434782608696;3.360869565217391;9.689473684210526;47.78815789473684;20.564473684210526;52.347368421052636;45.30921052631579;23.20921052631579;35.37996430763837;3584.6153846153848;-0.05960526315789474;-0.10473684210526316;0.005328947368421053;38.92368421052631;;;;;;;1.8320388349514565;1.1223300970873786;0.9563106796116505;2.30873786407767;4.816504854368932;7.021359223300971
2023-09-21;Utrecht Centraal;Den Haag Centraal;16;5;1;1;6;No Disruption;0.0;125.0;119.0;0.0;155.0;133.0;194.0;29.0;   75;125.0;15.0;False;2023;7.023076923076923;53.29711538461538;14.253846153846155;43.8423076923077;50.1548076923077;13.712499999999999;35.37996430763837;1649.5495495495495;-0.022663461538461542;-0.04082692307692308;0.12184615384615385;45.04326923076923;;;;;;;1.4183333333333332;0.8191666666666666;0.7908333333333334;2.185;2.095833333333333;4.259166666666667;9.251401869158878;48.97383177570093;23.427102803738315;44.174766355140186;49.800000000000004;21.763551401869158;35.37996430763837;2379.8245614035086;-0.04313084112149533;-0.03381308411214953;0.0338411214953271;46.73831775700935;;;;;;;1.0180645161290323;0.7464516129032258;0.7296774193548387;3.072258064516129;3.4296774193548387;4.401290322580645
2019-12-01;Eindhoven Centraal;Maastricht;33;3;0;0;8;No Disruption;0.0;0.0;0.0;7.0;11.0;-22.0;41.0;0.0;   70;-36.0;27.0;False;2019;7.362105263157894;48.613684210526316;23.459999999999997;43.45368421052632;49.62736842105264;19.51860987650697;47.15894736842105;1007.7586206896551;0.03605521939025223;0.05269473328940458;0.025174107354664754;48.20315789473685;;;;;;;1.478030303030303;1.012121212121212;0.8757575757575757;2.6234848484848485;3.403787878787879;3.912121212121212;9.555263157894737;40.455263157894734;28.639473684210525;51.921052631578945;43.08684210526316;19.51860987650697;39.93421052631579;1384.090909090909;0.03605521939025223;0.05269473328940458;0.025174107354664754;44.19736842105263;;;;;;;2.211764705882353;0.9803921568627451;0.9235294117647059;2.717647058823529;2.919607843137255;3.433333333333333
2021-08-23;Den Haag Centraal;Apeldoorn;18;1;0;0;5;No Disruption;0.0;0.0;    0;   84;  184;  153;  223;    0;   83;  142;   42;False;2021;9.186915887850468;47.496261682242995;24.267289719626167;44.09719626168224;49.73457943925234;22.058878504672897;35.37996430763837;2299.122807017544;-0.04980373831775701;-0.035728971962616825;0.029981308411214956;47.41775700934579;;;;;;;1.0180645161290323;0.7464516129032258;0.7296774193548387;3.072258064516129;3.4296774193548387;4.401290322580645;4.845454545454546;54.67878787878788;30.065151515151513;32.92575757575757;54.65454545454545;19.142424242424244;35.37996430763837;768.421052631579;0.032878787878787875;0.059348484848484845;0.029863636363636367;56.08787878787879;;;;;;;3.010377358490566;1.517924528301887;1.5867924528301887;2.0556603773584907;4.8999999999999995;5.899056603773585
2024-06-13;Almelo;Deventer;4;0;0;0;1;No Disruption;0.0;2.0;3.0;39.0;141.0;97.0;181.0;3.0;   84;92.0;18.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2023-05-25;Maastricht;Amsterdam Centraal;1;1;0;0;1;No Disruption;0.0;0.0;-1.0;124.0;132.0;68.0;184.0;-1.0;   80;45.0;43.0;False;2023;9.515789473684212;39.939473684210526;28.30263157894737;53.71842105263158;42.18157894736842;19.99736842105263;35.37996430763837;1447.7272727272727;-0.0963421052631579;-0.12576315789473683;0.030052631578947366;43.07105263157895;;;;;;;2.211764705882353;0.9803921568627451;0.9235294117647059;2.717647058823529;2.919607843137255;3.433333333333333;8.342619047619047;50.32595238095239;17.774285714285714;47.79619047619048;48.490952380952386;17.815952380952382;35.37996430763837;945.0676982591876;-0.03986428571428571;-0.06756666666666666;0.08022142857142857;41.89071428571428;;;;;;;1.2122657580919933;0.766098807495741;0.7597955706984668;2.1819420783645653;2.890289608177172;3.808517887563884
