"Fietsnetwerk naar wegtype ";"Perioden";"Regio's";"Lengte van fietsnetwerk  (km)"
"Voetgangersdoorsteekje";"2024";"Aa en Hunze";1,1
"Voetgangersdoorsteekje";"2025";"Aa en Hunze";0,6
"Voetgangersdoorsteekje";"2024";"Aalsmeer";0,9
"Voetgangersdoorsteekje";"2025";"Aalsmeer";0,9
"Voetgangersdoorsteekje";"2024";"Aalten";0,1
"Voetgangersdoorsteekje";"2025";"Aalten";0,1
"Voetgangersdoorsteekje";"2024";"Achtkarspelen";0,6
"Voetgangersdoorsteekje";"2025";"Achtkarspelen";0,6
"Voetgangersdoorsteekje";"2024";"Alblasserdam";0,2
"Voetgangersdoorsteekje";"2025";"Alblasserdam";0,2
"Voetgangersdoorsteekje";"2024";"Albrandswaard";0,5
"Voetgangersdoorsteekje";"2025";"Albrandswaard";0,3
"Voetgangersdoorsteekje";"2024";"Alkmaar";2,7
"Voetgangersdoorsteekje";"2025";"Alkmaar";2,4
"Voetgangersdoorsteekje";"2024";"Almelo";0,5
"Voetgangersdoorsteekje";"2025";"Almelo";0,5
"Voetgangersdoorsteekje";"2024";"Almere";4,8
"Voetgangersdoorsteekje";"2025";"Almere";4,7
"Voetgangersdoorsteekje";"2024";"Alphen aan den Rijn";0,8
"Voetgangersdoorsteekje";"2025";"Alphen aan den Rijn";0,6
"Voetgangersdoorsteekje";"2024";"Alphen-Chaam";0,2
"Voetgangersdoorsteekje";"2025";"Alphen-Chaam";0,2
"Voetgangersdoorsteekje";"2024";"Altena";1,8
"Voetgangersdoorsteekje";"2025";"Altena";1,5
"Voetgangersdoorsteekje";"2024";"Ameland";0,2
"Voetgangersdoorsteekje";"2025";"Ameland";0,2
"Voetgangersdoorsteekje";"2024";"Amersfoort";1,4
"Voetgangersdoorsteekje";"2025";"Amersfoort";1,4
"Voetgangersdoorsteekje";"2024";"Amstelveen";1,7
"Voetgangersdoorsteekje";"2025";"Amstelveen";1,7
"Voetgangersdoorsteekje";"2024";"Amsterdam";18,9
"Voetgangersdoorsteekje";"2025";"Amsterdam";19
"Voetgangersdoorsteekje";"2024";"Apeldoorn";9,3
"Voetgangersdoorsteekje";"2025";"Apeldoorn";9,1
"Voetgangersdoorsteekje";"2024";"Arnhem";2,8
"Voetgangersdoorsteekje";"2025";"Arnhem";2,7
"Voetgangersdoorsteekje";"2024";"Assen";1
"Voetgangersdoorsteekje";"2025";"Assen";0,9
"Voetgangersdoorsteekje";"2024";"Asten";0,1
"Voetgangersdoorsteekje";"2025";"Asten";0,1
"Voetgangersdoorsteekje";"2024";"Baarle-Nassau";0
"Voetgangersdoorsteekje";"2025";"Baarle-Nassau";0
"Voetgangersdoorsteekje";"2024";"Baarn";0,2
"Voetgangersdoorsteekje";"2025";"Baarn";0,2
"Voetgangersdoorsteekje";"2024";"Barendrecht";0,6
"Voetgangersdoorsteekje";"2025";"Barendrecht";0,5
"Voetgangersdoorsteekje";"2024";"Barneveld";0,3
"Voetgangersdoorsteekje";"2025";"Barneveld";0,5
"Voetgangersdoorsteekje";"2024";"Beek (L.)";0
"Voetgangersdoorsteekje";"2025";"Beek (L.)";0
"Voetgangersdoorsteekje";"2024";"Beekdaelen";1,3
"Voetgangersdoorsteekje";"2025";"Beekdaelen";1,3
"Voetgangersdoorsteekje";"2024";"Beesel";0
"Voetgangersdoorsteekje";"2025";"Beesel";0
"Voetgangersdoorsteekje";"2024";"Berg en Dal";0,1
"Voetgangersdoorsteekje";"2025";"Berg en Dal";0,1
"Voetgangersdoorsteekje";"2024";"Bergeijk";0,8
"Voetgangersdoorsteekje";"2025";"Bergeijk";0,9
"Voetgangersdoorsteekje";"2024";"Bergen (L.)";0
"Voetgangersdoorsteekje";"2025";"Bergen (L.)";0
"Voetgangersdoorsteekje";"2024";"Bergen (NH.)";1
"Voetgangersdoorsteekje";"2025";"Bergen (NH.)";0,8
"Voetgangersdoorsteekje";"2024";"Bergen op Zoom";6,8
"Voetgangersdoorsteekje";"2025";"Bergen op Zoom";6
"Voetgangersdoorsteekje";"2024";"Berkelland";0,4
"Voetgangersdoorsteekje";"2025";"Berkelland";0,4
"Voetgangersdoorsteekje";"2024";"Bernheze";0,4
"Voetgangersdoorsteekje";"2025";"Bernheze";0,3
"Voetgangersdoorsteekje";"2024";"Best";0,5
"Voetgangersdoorsteekje";"2025";"Best";0,5
"Voetgangersdoorsteekje";"2024";"Beuningen";0,2
"Voetgangersdoorsteekje";"2025";"Beuningen";0,2
"Voetgangersdoorsteekje";"2024";"Beverwijk";0,5
"Voetgangersdoorsteekje";"2025";"Beverwijk";0,5
"Voetgangersdoorsteekje";"2024";"De Bilt";1,1
"Voetgangersdoorsteekje";"2025";"De Bilt";1,1
"Voetgangersdoorsteekje";"2024";"Bladel";0,3
"Voetgangersdoorsteekje";"2025";"Bladel";0,3
"Voetgangersdoorsteekje";"2024";"Blaricum";0,5
"Voetgangersdoorsteekje";"2025";"Blaricum";0,5
"Voetgangersdoorsteekje";"2024";"Bloemendaal";0,6
"Voetgangersdoorsteekje";"2025";"Bloemendaal";0,3
"Voetgangersdoorsteekje";"2024";"Bodegraven-Reeuwijk";0,4
"Voetgangersdoorsteekje";"2025";"Bodegraven-Reeuwijk";0,3
"Voetgangersdoorsteekje";"2024";"Boekel";0
"Voetgangersdoorsteekje";"2025";"Boekel";0
"Voetgangersdoorsteekje";"2024";"Borger-Odoorn";0,9
"Voetgangersdoorsteekje";"2025";"Borger-Odoorn";1
"Voetgangersdoorsteekje";"2024";"Borne";1,1
"Voetgangersdoorsteekje";"2025";"Borne";0,4
"Voetgangersdoorsteekje";"2024";"Borsele";0,9
"Voetgangersdoorsteekje";"2025";"Borsele";0,8
"Voetgangersdoorsteekje";"2024";"Boxtel";1,1
"Voetgangersdoorsteekje";"2025";"Boxtel";1,1
"Voetgangersdoorsteekje";"2024";"Breda";1,3
"Voetgangersdoorsteekje";"2025";"Breda";1,3
"Voetgangersdoorsteekje";"2024";"Brielle";
"Voetgangersdoorsteekje";"2025";"Brielle";
"Voetgangersdoorsteekje";"2024";"Bronckhorst";1
"Voetgangersdoorsteekje";"2025";"Bronckhorst";1
"Voetgangersdoorsteekje";"2024";"Brummen";0,1
"Voetgangersdoorsteekje";"2025";"Brummen";0,1
"Voetgangersdoorsteekje";"2024";"Brunssum";2,8
"Voetgangersdoorsteekje";"2025";"Brunssum";3,1
"Voetgangersdoorsteekje";"2024";"Bunnik";1,1
"Voetgangersdoorsteekje";"2025";"Bunnik";1,1
"Voetgangersdoorsteekje";"2024";"Bunschoten";0,2
"Voetgangersdoorsteekje";"2025";"Bunschoten";0,2
"Voetgangersdoorsteekje";"2024";"Buren";2,3
"Voetgangersdoorsteekje";"2025";"Buren";1,2
"Voetgangersdoorsteekje";"2024";"Capelle aan den IJssel";1,7
"Voetgangersdoorsteekje";"2025";"Capelle aan den IJssel";1,7
"Voetgangersdoorsteekje";"2024";"Castricum";0,6
"Voetgangersdoorsteekje";"2025";"Castricum";0,6
"Voetgangersdoorsteekje";"2024";"Coevorden";0,6
"Voetgangersdoorsteekje";"2025";"Coevorden";0,6
"Voetgangersdoorsteekje";"2024";"Cranendonck";0
"Voetgangersdoorsteekje";"2025";"Cranendonck";0
"Voetgangersdoorsteekje";"2024";"Culemborg";0,2
"Voetgangersdoorsteekje";"2025";"Culemborg";0,1
"Voetgangersdoorsteekje";"2024";"Dalfsen";0,1
"Voetgangersdoorsteekje";"2025";"Dalfsen";0,1
"Voetgangersdoorsteekje";"2024";"Dantumadiel";0,4
"Voetgangersdoorsteekje";"2025";"Dantumadiel";0,4
"Voetgangersdoorsteekje";"2024";"Delft";3,2
"Voetgangersdoorsteekje";"2025";"Delft";2,8
"Voetgangersdoorsteekje";"2024";"Deurne";0
"Voetgangersdoorsteekje";"2025";"Deurne";0
"Voetgangersdoorsteekje";"2024";"Deventer";0,6
"Voetgangersdoorsteekje";"2025";"Deventer";0,6
"Voetgangersdoorsteekje";"2024";"Diemen";0,7
"Voetgangersdoorsteekje";"2025";"Diemen";0,7
"Voetgangersdoorsteekje";"2024";"Dijk en Waard";2,1
"Voetgangersdoorsteekje";"2025";"Dijk en Waard";2,1
"Voetgangersdoorsteekje";"2024";"Dinkelland";0,2
"Voetgangersdoorsteekje";"2025";"Dinkelland";0
"Voetgangersdoorsteekje";"2024";"Doesburg";0
"Voetgangersdoorsteekje";"2025";"Doesburg";0
"Voetgangersdoorsteekje";"2024";"Doetinchem";0,3
"Voetgangersdoorsteekje";"2025";"Doetinchem";0,3
"Voetgangersdoorsteekje";"2024";"Dongen";1,2
"Voetgangersdoorsteekje";"2025";"Dongen";0,7
"Voetgangersdoorsteekje";"2024";"Dordrecht";5,5
"Voetgangersdoorsteekje";"2025";"Dordrecht";5
"Voetgangersdoorsteekje";"2024";"Drechterland";0,5
"Voetgangersdoorsteekje";"2025";"Drechterland";0,5
"Voetgangersdoorsteekje";"2024";"Drimmelen";0,5
"Voetgangersdoorsteekje";"2025";"Drimmelen";0,6
"Voetgangersdoorsteekje";"2024";"Dronten";10,7
"Voetgangersdoorsteekje";"2025";"Dronten";2
"Voetgangersdoorsteekje";"2024";"Druten";0
"Voetgangersdoorsteekje";"2025";"Druten";0
"Voetgangersdoorsteekje";"2024";"Duiven";0,4
"Voetgangersdoorsteekje";"2025";"Duiven";0,4
"Voetgangersdoorsteekje";"2024";"Echt-Susteren";0,3
"Voetgangersdoorsteekje";"2025";"Echt-Susteren";0,3
"Voetgangersdoorsteekje";"2024";"Edam-Volendam";0,6
"Voetgangersdoorsteekje";"2025";"Edam-Volendam";0,6
"Voetgangersdoorsteekje";"2024";"Ede";0,7
"Voetgangersdoorsteekje";"2025";"Ede";0,8
"Voetgangersdoorsteekje";"2024";"Eemnes";0,7
"Voetgangersdoorsteekje";"2025";"Eemnes";0,7
"Voetgangersdoorsteekje";"2024";"Eemsdelta";1
"Voetgangersdoorsteekje";"2025";"Eemsdelta";0,9
"Voetgangersdoorsteekje";"2024";"Eersel";0,1
"Voetgangersdoorsteekje";"2025";"Eersel";0,1
"Voetgangersdoorsteekje";"2024";"Eijsden-Margraten";0,5
"Voetgangersdoorsteekje";"2025";"Eijsden-Margraten";0,5
"Voetgangersdoorsteekje";"2024";"Eindhoven";5,4
"Voetgangersdoorsteekje";"2025";"Eindhoven";5,2
"Voetgangersdoorsteekje";"2024";"Elburg";0,1
"Voetgangersdoorsteekje";"2025";"Elburg";0,1
"Voetgangersdoorsteekje";"2024";"Emmen";0,9
"Voetgangersdoorsteekje";"2025";"Emmen";0,9
"Voetgangersdoorsteekje";"2024";"Enkhuizen";0,9
"Voetgangersdoorsteekje";"2025";"Enkhuizen";0,9
"Voetgangersdoorsteekje";"2024";"Enschede";1,6
"Voetgangersdoorsteekje";"2025";"Enschede";1,6
"Voetgangersdoorsteekje";"2024";"Epe";0,3
"Voetgangersdoorsteekje";"2025";"Epe";0,2
"Voetgangersdoorsteekje";"2024";"Ermelo";2,3
"Voetgangersdoorsteekje";"2025";"Ermelo";2,2
"Voetgangersdoorsteekje";"2024";"Etten-Leur";0,2
"Voetgangersdoorsteekje";"2025";"Etten-Leur";0,2
"Voetgangersdoorsteekje";"2024";"De Fryske Marren";1,6
"Voetgangersdoorsteekje";"2025";"De Fryske Marren";1,4
"Voetgangersdoorsteekje";"2024";"Geertruidenberg";0,7
"Voetgangersdoorsteekje";"2025";"Geertruidenberg";0,4
"Voetgangersdoorsteekje";"2024";"Geldrop-Mierlo";1,8
"Voetgangersdoorsteekje";"2025";"Geldrop-Mierlo";1,2
"Voetgangersdoorsteekje";"2024";"Gemert-Bakel";0,1
"Voetgangersdoorsteekje";"2025";"Gemert-Bakel";0,1
"Voetgangersdoorsteekje";"2024";"Gennep";0,2
"Voetgangersdoorsteekje";"2025";"Gennep";0,2
"Voetgangersdoorsteekje";"2024";"Gilze en Rijen";1,7
"Voetgangersdoorsteekje";"2025";"Gilze en Rijen";1,8
"Voetgangersdoorsteekje";"2024";"Goeree-Overflakkee";1,1
"Voetgangersdoorsteekje";"2025";"Goeree-Overflakkee";0,5
"Voetgangersdoorsteekje";"2024";"Goes";1,1
"Voetgangersdoorsteekje";"2025";"Goes";1,1
"Voetgangersdoorsteekje";"2024";"Goirle";0,2
"Voetgangersdoorsteekje";"2025";"Goirle";0,2
"Voetgangersdoorsteekje";"2024";"Gooise Meren";1
"Voetgangersdoorsteekje";"2025";"Gooise Meren";1
"Voetgangersdoorsteekje";"2024";"Gorinchem";0,9
"Voetgangersdoorsteekje";"2025";"Gorinchem";0,9
"Voetgangersdoorsteekje";"2024";"Gouda";1,7
"Voetgangersdoorsteekje";"2025";"Gouda";1,3
"Voetgangersdoorsteekje";"2024";"'s-Gravenhage (gemeente)";13,5
"Voetgangersdoorsteekje";"2025";"'s-Gravenhage (gemeente)";12,2
"Voetgangersdoorsteekje";"2024";"Groningen (gemeente)";3,1
"Voetgangersdoorsteekje";"2025";"Groningen (gemeente)";3
"Voetgangersdoorsteekje";"2024";"Gulpen-Wittem";1,4
"Voetgangersdoorsteekje";"2025";"Gulpen-Wittem";1,4
"Voetgangersdoorsteekje";"2024";"Haaksbergen";0,2
"Voetgangersdoorsteekje";"2025";"Haaksbergen";0,2
"Voetgangersdoorsteekje";"2024";"Haarlem";7,1
"Voetgangersdoorsteekje";"2025";"Haarlem";7
"Voetgangersdoorsteekje";"2024";"Haarlemmermeer";6,9
"Voetgangersdoorsteekje";"2025";"Haarlemmermeer";6,4
"Voetgangersdoorsteekje";"2024";"Halderberge";0,6
"Voetgangersdoorsteekje";"2025";"Halderberge";0,5
"Voetgangersdoorsteekje";"2024";"Hardenberg";0,5
"Voetgangersdoorsteekje";"2025";"Hardenberg";0,5
"Voetgangersdoorsteekje";"2024";"Harderwijk";5,6
"Voetgangersdoorsteekje";"2025";"Harderwijk";5,2
"Voetgangersdoorsteekje";"2024";"Hardinxveld-Giessendam";3,4
"Voetgangersdoorsteekje";"2025";"Hardinxveld-Giessendam";0,6
"Voetgangersdoorsteekje";"2024";"Harlingen";0,1
"Voetgangersdoorsteekje";"2025";"Harlingen";0,1
"Voetgangersdoorsteekje";"2024";"Hattem";0
"Voetgangersdoorsteekje";"2025";"Hattem";0
"Voetgangersdoorsteekje";"2024";"Heemskerk";0,8
"Voetgangersdoorsteekje";"2025";"Heemskerk";0,8
"Voetgangersdoorsteekje";"2024";"Heemstede";0,1
"Voetgangersdoorsteekje";"2025";"Heemstede";0,1
"Voetgangersdoorsteekje";"2024";"Heerde";0,1
"Voetgangersdoorsteekje";"2025";"Heerde";0,1
"Voetgangersdoorsteekje";"2024";"Heerenveen";0
"Voetgangersdoorsteekje";"2025";"Heerenveen";0
"Voetgangersdoorsteekje";"2024";"Heerlen";2,7
"Voetgangersdoorsteekje";"2025";"Heerlen";2,7
"Voetgangersdoorsteekje";"2024";"Heeze-Leende";0
"Voetgangersdoorsteekje";"2025";"Heeze-Leende";0
"Voetgangersdoorsteekje";"2024";"Heiloo";0,2
"Voetgangersdoorsteekje";"2025";"Heiloo";0,2
"Voetgangersdoorsteekje";"2024";"Den Helder";1,9
"Voetgangersdoorsteekje";"2025";"Den Helder";1,9
"Voetgangersdoorsteekje";"2024";"Hellendoorn";0
"Voetgangersdoorsteekje";"2025";"Hellendoorn";0
"Voetgangersdoorsteekje";"2024";"Hellevoetsluis";
"Voetgangersdoorsteekje";"2025";"Hellevoetsluis";
"Voetgangersdoorsteekje";"2024";"Helmond";0,5
"Voetgangersdoorsteekje";"2025";"Helmond";0,5
"Voetgangersdoorsteekje";"2024";"Hendrik-Ido-Ambacht";1,3
"Voetgangersdoorsteekje";"2025";"Hendrik-Ido-Ambacht";1,2
"Voetgangersdoorsteekje";"2024";"Hengelo (O.)";2,5
"Voetgangersdoorsteekje";"2025";"Hengelo (O.)";2,4
"Voetgangersdoorsteekje";"2024";"'s-Hertogenbosch";4,5
"Voetgangersdoorsteekje";"2025";"'s-Hertogenbosch";4,8
"Voetgangersdoorsteekje";"2024";"Heumen";0,1
"Voetgangersdoorsteekje";"2025";"Heumen";0,1
"Voetgangersdoorsteekje";"2024";"Heusden";1,3
"Voetgangersdoorsteekje";"2025";"Heusden";1
"Voetgangersdoorsteekje";"2024";"Hillegom";0,3
"Voetgangersdoorsteekje";"2025";"Hillegom";0,3
"Voetgangersdoorsteekje";"2024";"Hilvarenbeek";0,1
"Voetgangersdoorsteekje";"2025";"Hilvarenbeek";0,1
"Voetgangersdoorsteekje";"2024";"Hilversum";1,7
"Voetgangersdoorsteekje";"2025";"Hilversum";1,7
"Voetgangersdoorsteekje";"2024";"Hoeksche Waard";1,6
"Voetgangersdoorsteekje";"2025";"Hoeksche Waard";1,4
"Voetgangersdoorsteekje";"2024";"Hof van Twente";1,8
"Voetgangersdoorsteekje";"2025";"Hof van Twente";1,8
"Voetgangersdoorsteekje";"2024";"Het Hogeland";0,7
"Voetgangersdoorsteekje";"2025";"Het Hogeland";0,7
"Voetgangersdoorsteekje";"2024";"Hollands Kroon";0,6
"Voetgangersdoorsteekje";"2025";"Hollands Kroon";0,7
"Voetgangersdoorsteekje";"2024";"Hoogeveen";2,3
"Voetgangersdoorsteekje";"2025";"Hoogeveen";2,3
"Voetgangersdoorsteekje";"2024";"Hoorn";0,7
"Voetgangersdoorsteekje";"2025";"Hoorn";0,7
"Voetgangersdoorsteekje";"2024";"Horst aan de Maas";0,5
"Voetgangersdoorsteekje";"2025";"Horst aan de Maas";0,5
"Voetgangersdoorsteekje";"2024";"Houten";3,1
"Voetgangersdoorsteekje";"2025";"Houten";2,6
"Voetgangersdoorsteekje";"2024";"Huizen";0,6
"Voetgangersdoorsteekje";"2025";"Huizen";0,6
"Voetgangersdoorsteekje";"2024";"Hulst";0,6
"Voetgangersdoorsteekje";"2025";"Hulst";0,6
"Voetgangersdoorsteekje";"2024";"IJsselstein";0,7
"Voetgangersdoorsteekje";"2025";"IJsselstein";0,7
"Voetgangersdoorsteekje";"2024";"Kaag en Braassem";0,2
"Voetgangersdoorsteekje";"2025";"Kaag en Braassem";0,2
"Voetgangersdoorsteekje";"2024";"Kampen";1,6
"Voetgangersdoorsteekje";"2025";"Kampen";0,8
"Voetgangersdoorsteekje";"2024";"Kapelle";1
"Voetgangersdoorsteekje";"2025";"Kapelle";1
"Voetgangersdoorsteekje";"2024";"Katwijk";0,6
"Voetgangersdoorsteekje";"2025";"Katwijk";0,6
"Voetgangersdoorsteekje";"2024";"Kerkrade";1,6
"Voetgangersdoorsteekje";"2025";"Kerkrade";1,6
"Voetgangersdoorsteekje";"2024";"Koggenland";0,5
"Voetgangersdoorsteekje";"2025";"Koggenland";0,5
"Voetgangersdoorsteekje";"2024";"Krimpen aan den IJssel";0,3
"Voetgangersdoorsteekje";"2025";"Krimpen aan den IJssel";0,3
"Voetgangersdoorsteekje";"2024";"Krimpenerwaard";1,3
"Voetgangersdoorsteekje";"2025";"Krimpenerwaard";1,2
"Voetgangersdoorsteekje";"2024";"Laarbeek";0,1
"Voetgangersdoorsteekje";"2025";"Laarbeek";0,2
"Voetgangersdoorsteekje";"2024";"Land van Cuijk";0,5
"Voetgangersdoorsteekje";"2025";"Land van Cuijk";0,4
"Voetgangersdoorsteekje";"2024";"Landgraaf";0,6
"Voetgangersdoorsteekje";"2025";"Landgraaf";0,6
"Voetgangersdoorsteekje";"2024";"Landsmeer";0,8
"Voetgangersdoorsteekje";"2025";"Landsmeer";0,8
"Voetgangersdoorsteekje";"2024";"Lansingerland";1,7
"Voetgangersdoorsteekje";"2025";"Lansingerland";1,7
"Voetgangersdoorsteekje";"2024";"Laren (NH.)";0,5
"Voetgangersdoorsteekje";"2025";"Laren (NH.)";0,5
"Voetgangersdoorsteekje";"2024";"Leeuwarden";1,8
"Voetgangersdoorsteekje";"2025";"Leeuwarden";1,8
"Voetgangersdoorsteekje";"2024";"Leiden";2,8
"Voetgangersdoorsteekje";"2025";"Leiden";2,4
"Voetgangersdoorsteekje";"2024";"Leiderdorp";0,6
"Voetgangersdoorsteekje";"2025";"Leiderdorp";0,6
"Voetgangersdoorsteekje";"2024";"Leidschendam-Voorburg";1,3
"Voetgangersdoorsteekje";"2025";"Leidschendam-Voorburg";1,3
"Voetgangersdoorsteekje";"2024";"Lelystad";3,5
"Voetgangersdoorsteekje";"2025";"Lelystad";2,8
"Voetgangersdoorsteekje";"2024";"Leudal";2,9
"Voetgangersdoorsteekje";"2025";"Leudal";2,9
"Voetgangersdoorsteekje";"2024";"Leusden";0,2
"Voetgangersdoorsteekje";"2025";"Leusden";0,2
"Voetgangersdoorsteekje";"2024";"Lingewaard";0,3
"Voetgangersdoorsteekje";"2025";"Lingewaard";0,3
"Voetgangersdoorsteekje";"2024";"Lisse";0,1
"Voetgangersdoorsteekje";"2025";"Lisse";0,1
"Voetgangersdoorsteekje";"2024";"Lochem";0,3
"Voetgangersdoorsteekje";"2025";"Lochem";0,3
"Voetgangersdoorsteekje";"2024";"Loon op Zand";0
"Voetgangersdoorsteekje";"2025";"Loon op Zand";0,2
"Voetgangersdoorsteekje";"2024";"Lopik";0,3
"Voetgangersdoorsteekje";"2025";"Lopik";0,5
"Voetgangersdoorsteekje";"2024";"Losser";0,2
"Voetgangersdoorsteekje";"2025";"Losser";0,2
"Voetgangersdoorsteekje";"2024";"Maasdriel";0,5
"Voetgangersdoorsteekje";"2025";"Maasdriel";0,4
"Voetgangersdoorsteekje";"2024";"Maasgouw";0,2
"Voetgangersdoorsteekje";"2025";"Maasgouw";0,2
"Voetgangersdoorsteekje";"2024";"Maashorst";0,6
"Voetgangersdoorsteekje";"2025";"Maashorst";0,6
"Voetgangersdoorsteekje";"2024";"Maassluis";0,1
"Voetgangersdoorsteekje";"2025";"Maassluis";0,1
"Voetgangersdoorsteekje";"2024";"Maastricht";1,7
"Voetgangersdoorsteekje";"2025";"Maastricht";1,7
"Voetgangersdoorsteekje";"2024";"Medemblik";0,5
"Voetgangersdoorsteekje";"2025";"Medemblik";0,5
"Voetgangersdoorsteekje";"2024";"Meerssen";0,2
"Voetgangersdoorsteekje";"2025";"Meerssen";0,2
"Voetgangersdoorsteekje";"2024";"Meierijstad";0,6
"Voetgangersdoorsteekje";"2025";"Meierijstad";0,6
"Voetgangersdoorsteekje";"2024";"Meppel";0,2
"Voetgangersdoorsteekje";"2025";"Meppel";0,2
"Voetgangersdoorsteekje";"2024";"Middelburg (Z.)";1,6
"Voetgangersdoorsteekje";"2025";"Middelburg (Z.)";1,2
"Voetgangersdoorsteekje";"2024";"Midden-Delfland";0,6
"Voetgangersdoorsteekje";"2025";"Midden-Delfland";0,5
"Voetgangersdoorsteekje";"2024";"Midden-Drenthe";0,5
"Voetgangersdoorsteekje";"2025";"Midden-Drenthe";0,5
"Voetgangersdoorsteekje";"2024";"Midden-Groningen";1,2
"Voetgangersdoorsteekje";"2025";"Midden-Groningen";1,2
"Voetgangersdoorsteekje";"2024";"Moerdijk";0,6
"Voetgangersdoorsteekje";"2025";"Moerdijk";0,4
"Voetgangersdoorsteekje";"2024";"Molenlanden";0,9
"Voetgangersdoorsteekje";"2025";"Molenlanden";1
"Voetgangersdoorsteekje";"2024";"Montferland";0,2
"Voetgangersdoorsteekje";"2025";"Montferland";0,2
"Voetgangersdoorsteekje";"2024";"Montfoort";0
"Voetgangersdoorsteekje";"2025";"Montfoort";0
"Voetgangersdoorsteekje";"2024";"Mook en Middelaar";0
"Voetgangersdoorsteekje";"2025";"Mook en Middelaar";0
"Voetgangersdoorsteekje";"2024";"Neder-Betuwe";1,1
"Voetgangersdoorsteekje";"2025";"Neder-Betuwe";1,1
"Voetgangersdoorsteekje";"2024";"Nederweert";0,1
"Voetgangersdoorsteekje";"2025";"Nederweert";0,1
"Voetgangersdoorsteekje";"2024";"Nieuwegein";1,9
"Voetgangersdoorsteekje";"2025";"Nieuwegein";1,8
"Voetgangersdoorsteekje";"2024";"Nieuwkoop";0,1
"Voetgangersdoorsteekje";"2025";"Nieuwkoop";0,1
"Voetgangersdoorsteekje";"2024";"Nijkerk";0,9
"Voetgangersdoorsteekje";"2025";"Nijkerk";0,4
"Voetgangersdoorsteekje";"2024";"Nijmegen";3,3
"Voetgangersdoorsteekje";"2025";"Nijmegen";3,3
"Voetgangersdoorsteekje";"2024";"Nissewaard";1
"Voetgangersdoorsteekje";"2025";"Nissewaard";1
"Voetgangersdoorsteekje";"2024";"Noardeast-Fryslân";1,1
"Voetgangersdoorsteekje";"2025";"Noardeast-Fryslân";0,5
"Voetgangersdoorsteekje";"2024";"Noord-Beveland";0,2
"Voetgangersdoorsteekje";"2025";"Noord-Beveland";0,1
"Voetgangersdoorsteekje";"2024";"Noordenveld";1,6
"Voetgangersdoorsteekje";"2025";"Noordenveld";1,6
"Voetgangersdoorsteekje";"2024";"Noordoostpolder";0,3
"Voetgangersdoorsteekje";"2025";"Noordoostpolder";0,1
"Voetgangersdoorsteekje";"2024";"Noordwijk";0,5
"Voetgangersdoorsteekje";"2025";"Noordwijk";0,5
"Voetgangersdoorsteekje";"2024";"Nuenen, Gerwen en Nederwetten";0,3
"Voetgangersdoorsteekje";"2025";"Nuenen, Gerwen en Nederwetten";0,3
"Voetgangersdoorsteekje";"2024";"Nunspeet";0,7
"Voetgangersdoorsteekje";"2025";"Nunspeet";0,2
"Voetgangersdoorsteekje";"2024";"Oegstgeest";0,6
"Voetgangersdoorsteekje";"2025";"Oegstgeest";0,6
"Voetgangersdoorsteekje";"2024";"Oirschot";0
"Voetgangersdoorsteekje";"2025";"Oirschot";0
"Voetgangersdoorsteekje";"2024";"Oisterwijk";0,8
"Voetgangersdoorsteekje";"2025";"Oisterwijk";0,8
"Voetgangersdoorsteekje";"2024";"Oldambt";0,3
"Voetgangersdoorsteekje";"2025";"Oldambt";0,3
"Voetgangersdoorsteekje";"2024";"Oldebroek";0,1
"Voetgangersdoorsteekje";"2025";"Oldebroek";0,1
"Voetgangersdoorsteekje";"2024";"Oldenzaal";0,1
"Voetgangersdoorsteekje";"2025";"Oldenzaal";0,1
"Voetgangersdoorsteekje";"2024";"Olst-Wijhe";0,2
"Voetgangersdoorsteekje";"2025";"Olst-Wijhe";0,2
"Voetgangersdoorsteekje";"2024";"Ommen";0
"Voetgangersdoorsteekje";"2025";"Ommen";0
"Voetgangersdoorsteekje";"2024";"Oost Gelre";0,1
"Voetgangersdoorsteekje";"2025";"Oost Gelre";0,1
"Voetgangersdoorsteekje";"2024";"Oosterhout";0,7
"Voetgangersdoorsteekje";"2025";"Oosterhout";0,6
"Voetgangersdoorsteekje";"2024";"Ooststellingwerf";0,2
"Voetgangersdoorsteekje";"2025";"Ooststellingwerf";0,2
"Voetgangersdoorsteekje";"2024";"Oostzaan";0,3
"Voetgangersdoorsteekje";"2025";"Oostzaan";0,3
"Voetgangersdoorsteekje";"2024";"Opmeer";0
"Voetgangersdoorsteekje";"2025";"Opmeer";0
"Voetgangersdoorsteekje";"2024";"Opsterland";0,8
"Voetgangersdoorsteekje";"2025";"Opsterland";0,8
"Voetgangersdoorsteekje";"2024";"Oss";1
"Voetgangersdoorsteekje";"2025";"Oss";1,1
"Voetgangersdoorsteekje";"2024";"Oude IJsselstreek";0,5
"Voetgangersdoorsteekje";"2025";"Oude IJsselstreek";0,5
"Voetgangersdoorsteekje";"2024";"Ouder-Amstel";1,3
"Voetgangersdoorsteekje";"2025";"Ouder-Amstel";1,4
"Voetgangersdoorsteekje";"2024";"Oudewater";0
"Voetgangersdoorsteekje";"2025";"Oudewater";0
"Voetgangersdoorsteekje";"2024";"Overbetuwe";0,3
"Voetgangersdoorsteekje";"2025";"Overbetuwe";0,2
"Voetgangersdoorsteekje";"2024";"Papendrecht";0,7
"Voetgangersdoorsteekje";"2025";"Papendrecht";0,8
